time,humidity,density,windSin,windCos,windGust,windGust2,windGust3,windSpeed,windSpeed2,windSpeed3,power,speedRF,gustRF,huminityRF,densityRF,sinRF,cosRF
11/09/2018 11:30,0.9,1.2478240099791045,-0.8987940462991668,-0.43837114678907774,14.15,200.2225,2833.148375,7.53,56.7009,426.957777,70.73333333,6.991172790527344,13.833507537841797,0.8822796940803528,1.2402664422988892,-0.9037309885025024,-0.410637766122818
11/09/2018 12:30,0.91,1.2572591660914598,-0.8571673007021121,-0.5150380749100545,14.44,208.5136,3010.936384,7.74,59.9076,463.68482400000005,71.975,7.935184001922607,14.638794898986816,0.9069452285766602,1.2519952058792114,-0.8259730935096741,-0.5607945322990417
11/09/2018 13:30,0.88,1.2614990403334638,-0.8571673007021121,-0.5150380749100545,14.1,198.81,2803.2209999999995,7.1,50.41,357.91099999999994,67.59166667,7.599018573760986,14.289491653442383,0.8870116472244263,1.2610523700714111,-0.7446905970573425,-0.5095109939575195
11/09/2018 14:30,0.85,1.2640624886652334,-0.874619707139396,-0.4848096202463368,13.6,184.96,2515.456,6.38,40.7044,259.694072,72.83333333,6.36774492263794,13.259528160095215,0.8206906318664551,1.2610373497009275,-0.7825166583061218,-0.5329649448394775
11/09/2018 15:30,0.84,1.266292661218572,-0.874619707139396,-0.4848096202463368,13.13,172.39690000000004,2263.5712970000004,5.8,33.64,195.112,64.94166667,5.812507629394531,12.795682907104492,0.7797074913978577,1.2652853727340698,-0.8175114989280701,-0.5146492719650269
11/09/2018 16:30,0.85,1.2685054905061934,-0.882947592858927,-0.4694715627858908,12.72,161.79840000000004,2058.0756480000005,5.35,28.622499999999995,153.13037499999996,69.75833333,5.3651461601257315,12.492709159851074,0.7989384531974792,1.2699055671691897,-0.8066845536231995,-0.5584793090820312
11/09/2018 17:30,0.87,1.2708771540706365,-0.8987940462991668,-0.43837114678907774,11.93,142.3249,1697.936057,4.9,24.010000000000005,117.64900000000004,65.69166667,4.929346084594727,12.179999351501465,0.8252867460250854,1.2721076011657717,-0.8143413066864014,-0.546127438545227
11/09/2018 18:30,0.9,1.274575165236326,-0.882947592858927,-0.4694715627858908,10.73,115.1329,1235.376017,4.42,19.5364,86.350888,57.31666667,4.410998344421387,10.843238830566406,0.8586239814758301,1.2742996215820312,-0.8301811814308167,-0.5010052323341371
11/09/2018 19:30,0.92,1.2793612204501208,-0.913545457642601,-0.4067366430758001,9.39,88.17210000000001,827.9360190000001,3.93,15.4449,60.69845700000001,43.09166667,3.9695007801055913,9.406648635864258,0.9124531745910645,1.2786098718643188,-0.8010669350624084,-0.5535316467285156
11/09/2018 20:30,0.92,1.2799638618308906,-0.9455185755993168,-0.32556815445715664,8.09,65.4481,529.4751289999998,3.56,12.6736,45.118016,38.01666667,3.568312644958496,8.104731559753418,0.9192326664924622,1.283609390258789,-0.8381919264793396,-0.4708973169326782
11/09/2018 21:30,0.9,1.2762055877249079,-0.9455185755993168,-0.32556815445715664,7.31,53.4361,390.61789099999993,3.57,12.7449,45.499293,19.81341667,3.328660488128662,7.1385698318481445,0.9014729261398317,1.2807859182357788,-0.8621603846549988,-0.3216418921947479
11/09/2018 22:30,0.86,1.2694078847580128,-0.8910065241883678,-0.4539904997395469,7.03,49.4209,347.42892700000016,3.98,15.8404,63.044792,8.383333333,3.722281694412232,6.9519944190979,0.8454766273498535,1.2678776979446411,-0.8608364462852478,-0.3520073890686035
11/09/2018 23:30,0.81,1.262501847039082,-0.8290375725550414,-0.5591929034707472,6.73,45.2929,304.8212170000001,4.35,18.9225,82.31287499999998,31.09166667,4.426973342895508,6.916402339935303,0.7820255756378174,1.258230447769165,-0.8092416524887085,-0.4985803067684174
12/09/2018 00:30,0.75,1.2579365485491318,-0.8571673007021121,-0.5150380749100545,6.34,40.1956,254.840104,4.48,20.070400000000006,89.91539200000004,29.35,4.564896106719972,6.4667181968688965,0.7370394468307495,1.256494402885437,-0.6989439129829407,-0.5748201012611389
12/09/2018 01:30,0.7,1.2529498906990375,-0.8660254037844384,-0.5000000000000004,6.05,36.6025,221.445125,4.53,20.5209,92.959677,29.08333333,4.424079895019531,5.890410900115967,0.6853652596473694,1.2550119161605835,-0.8033012151718141,-0.515795111656189
12/09/2018 02:30,0.66,1.2473088529603735,-0.8571673007021121,-0.5150380749100545,5.82,33.872400000000006,197.13736800000004,4.54,20.6116,93.57666400000001,41.76666667,4.557580471038818,5.6610426902771,0.6493021845817566,1.250271558761597,-0.8148912191390991,-0.5168473124504089
12/09/2018 03:30,0.61,1.2419120652324152,-0.8571673007021121,-0.5150380749100545,5.71,32.6041,186.169411,4.64,21.5296,99.89734399999998,31.63333333,4.538099765777588,5.4738640785217285,0.6345202922821045,1.244081735610962,-0.7824946045875549,-0.5935415625572205
12/09/2018 04:30,0.55,1.237530175993795,-0.8571673007021121,-0.5150380749100545,5.78,33.4084,193.100552,4.85,23.5225,114.08412499999996,32.825,4.791276454925537,5.444737911224365,0.5882925987243652,1.2403618097305298,-0.7874619960784912,-0.5992598533630371
12/09/2018 05:30,0.56,1.2397568927950815,-0.8290375725550414,-0.5591929034707472,5.61,31.472100000000005,176.55848100000003,4.84,23.4256,113.379904,30.15,5.107630252838135,5.692391872406006,0.5252165198326111,1.2376214265823364,-0.7916461229324341,-0.5871302485466003
12/09/2018 06:30,0.61,1.2449674236070831,-0.8090169943749473,-0.5877852522924732,5.09,25.9081,131.87222899999998,4.47,19.9809,89.31462299999998,29.10833333,4.757730484008789,5.284693717956543,0.5804407000541687,1.2428476810455322,-0.7439164519309998,-0.6342084407806396
12/09/2018 07:30,0.65,1.2491414575424742,-0.7986355100472928,-0.6018150231520483,4.43,19.6249,86.93830699999998,3.89,15.1321,58.86386900000001,21.16666667,3.9623148441314697,4.524384498596191,0.6454175114631653,1.2510491609573364,-0.7281110286712646,-0.6551885604858398
12/09/2018 08:30,0.69,1.2565725178742302,-0.7660444431189779,-0.6427876096865395,3.72,13.838400000000002,51.478848000000006,3.23,10.4329,33.698267,18.33333333,3.396336317062378,3.885143280029297,0.6724578142166138,1.2528146505355835,-0.7392157316207886,-0.668931782245636
12/09/2018 09:30,0.74,1.2636944640318677,-0.6819983600624984,-0.7313537016191706,3.08,9.4864,29.218112,2.67,7.1289,19.034163,15.40833333,2.7634451389312744,3.2394232749938965,0.7149192690849304,1.261662840843201,-0.6948204040527344,-0.705357551574707
12/09/2018 10:30,0.8,1.2695464929257343,-0.5150380749100542,-0.8571673007021123,2.43,5.9049000000000005,14.348907000000002,2.16,4.6656,10.077696000000001,9.975,2.3723735809326167,2.7907333374023438,0.7691782712936401,1.2702398300170898,-0.5607659816741943,-0.7785820364952087
12/09/2018 11:30,0.83,1.2754386412916892,-0.20791169081775907,-0.9781476007338056,1.91,3.6481,6.967870999999999,1.72,2.9584,5.0884480000000005,5.083333333,1.8922349214553835,2.1504383087158203,0.830493688583374,1.2738012075424194,-0.2637205123901367,-0.8844406008720398
12/09/2018 12:30,0.83,1.2799859684704218,0.12186934340514755,-0.992546151641322,1.62,2.6244000000000005,4.251528,1.42,2.0164,2.8632879999999994,1.325,1.4875730276107788,1.722042441368103,0.8480274677276611,1.2802505493164062,0.16189363598823547,-0.9743448495864868
12/09/2018 13:30,0.85,1.282011287105917,0.3090169943749475,-0.9510565162951536,1.44,2.0736,2.985984,1.24,1.5376,1.906624,0.433333333,1.3506149053573608,1.5362061262130737,0.8174733519554138,1.2836607694625854,0.3697576820850372,-0.905411422252655
12/09/2018 14:30,0.87,1.283374862332312,0.39073112848927416,-0.9205048534524402,1.35,1.8225,2.4603750000000004,1.12,1.2544000000000002,1.4049280000000004,0.0,1.204450011253357,1.4345587491989136,0.8394104242324829,1.2838296890258791,0.5152212977409363,-0.7504533529281616
12/09/2018 15:30,0.88,1.2844182079973756,0.3746065934159121,-0.9271838545667872,1.28,1.6384,2.0971520000000003,0.97,0.9409,0.912673,0.0,1.0880204439163208,1.4106982946395874,0.8657576441764832,1.2840396165847778,0.5310525894165039,-0.8852559924125671
12/09/2018 16:30,0.87,1.2854109805967049,0.3090169943749475,-0.9510565162951536,1.25,1.5625,1.953125,0.82,0.6723999999999999,0.5513679999999999,0.0,0.8732727766036987,1.354338526725769,0.8594258427619934,1.283705234527588,0.34465429186820984,-0.9011642932891846
12/09/2018 17:30,0.87,1.2863759176324243,0.3583679495453002,-0.9335804264972016,1.21,1.4641,1.7715610000000002,0.7,0.49,0.3429999999999999,0.0,0.7716041803359985,1.347662329673767,0.8292261362075806,1.284327507019043,0.16385596990585327,-0.9272473454475404
12/09/2018 18:30,0.88,1.2888268943865162,0.9396926207859084,-0.3420201433256687,1.18,1.3924,1.6430319999999998,0.67,0.4489000000000001,0.3007630000000001,0.0,0.6941391229629517,1.30038583278656,0.8306871056556702,1.2851409912109375,0.3724795877933502,-0.9155713319778442
12/09/2018 19:30,0.88,1.2932837031853035,0.9743700647852352,0.22495105434386486,1.17,1.3688999999999998,1.6016129999999995,0.76,0.5776,0.43897600000000003,0.0,0.7550641298294067,1.2758830785751343,0.8481877446174622,1.2890266180038452,0.6191004514694214,0.017910519614815712
12/09/2018 20:30,0.88,1.2939643330865749,0.7986355100472928,0.6018150231520484,1.26,1.5876,2.000376,0.93,0.8649000000000001,0.8043570000000001,0.0,0.9108463525772096,1.2752865552902222,0.8449950218200684,1.2939528226852417,0.7888254523277283,0.3381931185722351
12/09/2018 21:30,0.86,1.2858389522198383,0.5877852522924731,0.8090169943749475,1.55,2.4025000000000003,3.7238750000000014,1.19,1.4161,1.685159,0.0,1.0626956224441528,1.4207004308700562,0.8442628383636475,1.2935683727264404,0.5363649129867554,0.5312057733535767
12/09/2018 22:30,0.78,1.2709109970153107,0.2756373558169992,0.9612616959383188,2.01,4.040099999999999,8.120600999999997,1.52,2.3104,3.5118080000000003,2.025,1.3675652742385864,1.8613542318344116,0.7995792031288147,1.2711023092269895,0.4212693274021149,0.5819462537765503
12/09/2018 23:30,0.69,1.253188225731487,0.3090169943749474,0.9510565162951536,2.63,6.916899999999999,18.191447,2.08,4.3264000000000005,8.998911999999997,8.008333333,1.7492784261703491,2.4359374046325684,0.6579427123069763,1.2569103240966797,0.07289233058691025,0.7618963122367859
13/09/2018 00:30,0.62,1.2406082106838796,0.25881904510252074,0.9659258262890684,3.23,10.4329,33.698267,2.69,7.236099999999999,19.465108999999998,10.11666667,2.652426481246948,3.264371395111084,0.5919795036315918,1.2439584732055664,0.3108765184879303,0.8347945809364319
13/09/2018 01:30,0.57,1.2340804696005123,-0.10452846326765344,0.9945218953682732,3.73,13.9129,51.895117,3.15,9.9225,31.255875,12.94166667,3.225919246673584,3.8725898265838623,0.5521111488342285,1.227729320526123,0.2486048638820648,0.940901219844818
13/09/2018 02:30,0.53,1.2285475317907282,-0.4539904997395471,0.8910065241883678,4.21,17.7241,74.618461,3.58,12.8164,45.88271200000001,11.925,3.4758479595184326,4.298274993896484,0.5411439538002014,1.2273434400558472,-0.3744211792945862,0.9609606862068176
